c2,c0,729,129,229,ff9a,type
46813537,478057730,255348478,193155823,42424171,791470,ransom
37231780,380291466,203154014,153682963,33741900,509173,ransom
28771856,293831152,157037265,118789846,26089918,917875,ransom
74035092,756354880,403076710,304926795,66949903,1289254,ransom
98472170,1005758561,535214895,404882089,88935873,1825250,ransom
99027827,1011440397,538202137,407136007,89433170,1823361,ransom
99019116,1011474322,538235304,407170444,89429444,1969473,ransom
100342335,1024940455,545402226,412590842,90621467,1766864,ransom
105063488,1074324180,571205489,431947922,94900667,1737639,ransom
65649597,670569942,357570841,270493544,59400843,874395,ransom
27434911,267549495,142695318,107313846,24731990,914360,ransom
47186062,481942309,257436020,194735507,42769490,490603,ransom
33759895,344580715,184051275,139198736,30612306,826520,ransom
55228997,564199281,301348834,227967567,50050030,744763,ransom
29305794,299261865,159759332,120851685,26542228,540035,ransom
22573295,230558167,123311358,93279714,20482485,585460,ransom
44900159,458521329,244868872,185218508,40697900,821813,ransom
34486790,352219595,188147110,142325606,31255803,535540,ransom
36919959,377058911,201440802,152379810,33465120,781970,ransom
69073426,705530678,376156799,284556318,62488174,1260913,ransom
101156884,1033417439,549776165,415907096,91326834,1838693,ransom
101825128,1040125562,553435481,418658198,91959632,1918049,ransom
103267683,1054848108,561181876,424513465,93248781,1744692,ransom
98608761,1007290961,535991307,405472599,89056280,2030302,ransom
97233692,993255867,528403191,399726658,87792677,1939961,ransom
88365925,963563837,480740674,363673643,79868919,1342229,ransom
21527504,219779754,117392017,88796339,19507068,527233,ransom
29820659,305668915,162814734,123001308,27043232,468114,ransom
26896944,274746917,147000425,111204704,24413880,500195,ransom
36878377,376729509,201418626,152377415,33450453,534903,ransom
46923222,479259161,256001547,193652961,42530138,797076,ransom
35727356,364898964,195090642,147579427,32407993,771905,ransom
54185213,553450479,295259083,223354161,49048709,747842,ransom
35750299,365080484,195011296,147511305,32403613,495235,ransom
19929590,203462637,108844320,82331985,18087009,459670,ransom
13115259,133877276,71538486,54114513,11885360,524222,ransom
35636810,364050749,194659444,147258901,32326446,438306,ransom
41902105,427956925,228685316,172991484,37987145,814454,ransom
90535810,924973014,492167207,372325654,81755195,1567559,ransom
99051195,1010168687,537248222,406393511,89325205,1991545,ransom
99943537,1020831740,543134936,410866242,90255710,1903861,ransom
100951430,1031263888,548651670,415045937,91158122,1894650,ransom
104186419,1064353169,566260847,428373341,94078120,1861293,ransom
104808818,1070626022,569605674,430886208,94649331,1784173,ransom
99155695,1012589302,538759046,407535823,89555697,2002498,ransom
93074556,951839496,506098435,382688017,84089179,1521351,ransom
31653989,323175978,172808258,130711097,28722218,481076,ransom
20565034,209984080,112371673,85001758,18667585,453069,ransom
22686622,231661477,123946906,93758434,20590088,327598,ransom
28217521,287499521,153765218,116240848,25650698,631131,ransom
27984757,285840775,152881329,115662194,25392390,461340,ransom
25333287,258737286,138240639,104574818,22961427,582473,ransom
33889352,346145231,185159480,140066000,30754429,640481,ransom
15553585,158840615,85000803,64301813,14116974,432737,ransom
41098554,417908872,223182289,168813768,37117895,726553,ransom
22836693,233230095,124657018,94299333,20706291,46525,ransom
21238651,216795346,115961332,87711419,19274164,465148,ransom
68746921,702304066,373843564,282810743,62099519,1475761,ransom
100012097,1021610840,543717940,411317885,90338194,1843026,ransom
99294382,1014263750,539909780,408433008,89698811,1740811,ransom
85277023,870324874,463552686,350626774,77091535,2185595,ransom
104322658,1065709735,566909774,428866004,94183748,1884939,ransom
103604454,1058350964,563059523,425950143,93544921,1902438,ransom
102219495,1043921899,554945090,419593403,92293067,1861763,ransom
96295050,981423583,522435866,395148317,86955884,1849750,ransom
36737791,356534561,187641397,141222847,32237320,678591,ransom
29240868,282066495,149940209,112925927,25828534,673710,ransom
16150984,164553598,88049905,66603377,14636728,368647,ransom
28503690,291083670,155609064,117711527,25850035,466503,ransom
11042612,112643086,60338132,45634303,10033507,223708,ransom
31849956,311535171,165857573,124754274,28669347,725841,ransom
18524776,189086508,101037305,76417300,16800307,337223,ransom
32014150,326781644,174427263,131922197,29008077,598464,ransom
27690840,282794396,151238541,114408066,25123836,375226,ransom
17643715,180127646,96300187,72843166,16002996,383656,ransom
31333989,320036354,170866146,134180887,28382719,399392,ransom
79984925,816988351,434816878,328921079,72248393,1404214,ransom
97544081,993214166,527950443,399239857,87928163,1858948,ransom
101057369,1024894048,544188400,411341668,90882746,1709037,ransom
98416757,998285908,530414540,457721631,88508800,1836077,ransom
104155873,1062840987,565465737,427744150,94001083,1806336,ransom
99214879,1014284451,539404557,407874362,89644955,1800010,ransom
101396454,1031798083,548662574,414838951,91470129,1922652,ransom
99259357,1013897000,539430505,408065325,89630371,1905575,ransom
79624545,813421231,433327806,327807164,71985430,1147464,ransom
16580947,169241324,90503818,68452479,15044658,454749,ransom
25773303,263258668,140707491,106449527,23373010,267810,ransom
6477794,66119954,35421122,26795991,5881727,10989,ransom
3075928,31350647,16749450,12668403,2783320,242377,ransom
36193615,369716256,197349768,149294769,32776918,541769,ransom
35539207,363011195,193986767,146746774,32219297,497119,ransom
23223766,236887039,126694482,95808832,21087584,517685,ransom
12502016,127654283,68234987,51614736,11335603,282969,ransom
37331804,381287606,203694203,154093088,33836090,547337,ransom
25824302,263748792,140829524,106533154,23392242,501751,ransom
23118876,236059880,126062782,95361569,20949805,614346,ransom
89624131,915590136,487369212,368697060,80949894,1024939,ransom
14912920,147867492,78651737,59069917,13504367,1056746,ransom
55375251,512769921,267873717,199656047,48949679,1338286,ransom
77477624,785946910,418835743,316470467,70156833,1549092,ransom
77487524,786274243,418784283,316582503,69963501,1815107,ransom
95730685,977743423,520259047,393556399,86461156,1872292,ransom
89634828,908303022,483736934,365606449,80986588,1793704,ransom
82546600,821154212,434763328,328543741,73273388,1710958,ransom
78145725,795685958,424025234,320685767,70572130,1782276,ransom
47939518,446966634,238786407,180638197,44073819,698921,ransom
21679140,221419146,118515322,89652151,19684615,772554,ransom
15622282,159481831,85358432,64567053,14180991,429783,ransom
16813985,171709170,91831704,69468272,15253494,307893,ransom
26637433,271313808,145102584,109688243,24211389,598826,ransom
20908833,213519421,114294211,86459660,18984526,409396,ransom
25514869,260566952,139457839,105495844,23164739,590821,ransom
34298336,350300199,187118396,141546190,31086186,582786,ransom
18083867,184618764,98754700,74698481,16409561,519370,ransom
11913909,121569320,65069061,49213779,10818603,252315,ransom
24917896,253512751,135047396,101924016,22573104,632512,ransom
86884257,883820216,470331536,355566991,78548236,1896429,ransom
99443142,1013936183,539500326,408041581,89808060,2044365,ransom
100048149,1013355461,538127821,407188085,89417028,2084491,ransom
103835325,1060602392,564332771,426907809,93762563,1807239,ransom
97201755,992851043,528444984,399772313,87791593,1923457,ransom
104392566,1066350627,567431604,429263466,94266159,1796745,ransom
102171915,1043688814,555399122,420162070,92265127,3429886,ransom
56365733,575659777,307422333,232551092,51073080,701323,ransom
17590230,179583002,96063732,72665539,15960296,435380,ransom
29393621,300187665,160254152,121226479,26621003,550370,ransom
40517331,413689582,221080963,167230441,36740239,534396,ransom
19250474,196490725,105074555,79474329,17466772,361645,ransom
27604518,281938584,150888521,114144309,25061318,432888,ransom
25374723,258934150,138388113,104674513,23002075,579219,ransom
32198043,316246198,168225237,126667697,28901260,521394,ransom
29567401,301954056,161506207,122167372,26835142,468310,ransom
21795637,222447696,119048742,90038973,19802007,692611,ransom
42965808,440033892,234959103,177585098,39010604,595010,ransom
39192714,400242872,214103808,161960969,35568241,421916,ransom
26735900,272855467,145878480,110334084,24253788,871843,ransom
85428247,872727979,464849535,351659023,77212974,1458893,ransom
102672722,1048884134,558052320,422176081,92695617,1806397,ransom
100239738,1023842834,544857571,412176841,90530911,1934939,ransom
104359145,1065988109,567238775,429117008,94235239,1701942,ransom
105817588,1080815454,575130326,435073178,95560042,1651266,ransom
103235238,1054281206,561027292,424393206,93231707,1663488,ransom
93735157,957525890,509811722,385667150,84694956,1621194,ransom
90806639,927525396,493679751,373467828,82022805,1985894,ransom
93790233,957991686,509724102,385602716,84695330,2041244,ransom
80416926,821524719,437295251,330823392,72640783,1450705,ransom
33605629,343253633,183739573,138995911,30514487,650293,ransom
19130897,195354623,104604797,79128461,17374679,427993,ransom
19874983,202942944,108654209,82191701,18051826,474614,ransom
24492305,250137448,133762705,101187533,22215988,515546,ransom
22824259,233129028,124604210,94258588,20696418,425228,ransom
21509284,220759208,117648709,88838434,19533811,514232,ransom
25040115,255711776,136744858,103440815,22717246,415404,ransom
22067398,225382495,120604556,91234198,20030140,459971,ransom
37780120,385851614,206181254,155967831,34252379,614908,ransom
13947506,142380767,76145915,57602812,12654606,387785,ransom
24883004,254131973,135992563,102873292,22588452,361497,ransom
20842292,212841098,113888869,86150520,18917251,451639,ransom
16344530,166926833,89361122,67597543,14841431,414322,ransom
76935654,784441209,417365479,315715910,69377572,1272006,ransom
96040100,980778063,521932115,394820691,86738449,1791560,ransom
94261398,962800702,512452797,387662186,85141939,1726552,ransom
81040200,827747604,441005928,333613093,73264512,1519564,ransom
84689046,865016528,460773993,348569803,76554106,1632541,ransom
80005927,816996944,435182817,329197691,72318623,1652785,ransom
96722255,987970260,525610199,397618614,87333144,1920708,ransom
102360123,1045562540,556249533,420798383,92418363,1933295,ransom
98677198,1007765320,536363381,405753263,89112930,1668496,ransom
45507394,457607487,244318165,184563125,41037523,903010,ransom
24703518,251583890,134687011,101813752,22477254,616100,ransom
26665284,273523762,145829406,110159546,24207899,478540,ransom
36333271,371100561,198322367,150026642,32943482,625419,ransom
39231231,400664315,214342145,162137363,35611136,530134,ransom
21021525,214657404,114917857,86933455,19092167,367776,ransom
32161131,328448430,175616698,132855185,29175185,617984,ransom
30042713,306778489,163993631,124049576,27247069,487077,ransom
31323683,319858984,171148423,129468514,28434248,467451,ransom
21898487,223686295,119802274,90631642,19891839,400102,ransom
38323723,391386459,209029043,158119437,34727514,606001,ransom
66700469,681354040,363039829,274638857,60305825,1326751,ransom
95937075,979932172,521358964,394402007,86622444,1769949,ransom
101535562,1037218424,551783801,417416529,91677063,1955216,ransom
103256472,1054826594,561215948,424565038,93229508,1858067,ransom
93890129,959138827,510939790,386528298,84868685,1556767,ransom
75840062,774644543,413223910,312596031,68648841,1668717,ransom
81329071,830736558,443038580,335152366,73602506,1649837,ransom
39352049,401890862,214610214,162343679,35654372,639528,ransom
7130920,72742700,38926551,29442700,6470014,317606,ransom
10293861,106186506,56444981,42535303,9370310,413948,ransom
29432123,300662889,160777512,121626210,26701754,732403,ransom
33943362,334030022,177976297,134003001,30592090,778340,ransom
16845343,171966380,91968127,69561804,15285998,395546,ransom
25669801,262047534,139986901,105875194,23279981,876789,ransom
61306553,626228992,334095460,252736123,55496883,1132282,ransom
29290227,299131112,159762708,120854896,26542682,918723,ransom
47398741,484147701,258567103,195598809,42948916,876450,ransom
66280570,677112583,360839267,272986699,59936197,1985153,ransom
99392192,1015269307,540284411,408719922,89763064,1734703,ransom
97691626,997695931,530887897,401603174,88220634,2104607,ransom
69974044,714731357,380779762,288052244,63260209,1006618,ransom
22046989,225159816,120316275,91015862,19985756,692824,ransom
36298714,370804607,197974990,149765358,32881386,638266,ransom
57725621,589678402,314765241,238116378,52279167,1172502,ransom
54480417,556495931,297311044,224911055,49382791,732048,ransom
28383123,289833534,155134589,117350714,25771706,456915,ransom
18789892,191873860,102677599,77669227,17055944,390996,ransom
21788191,223570464,119202162,90003287,19798906,405280,ransom
37135264,379329691,202802863,153415570,33681635,532961,ransom
34702603,354426487,189354216,143238907,31455476,532870,ransom
29391181,300046828,160328963,121275442,26644330,454782,ransom
79275625,809851066,431218863,312746095,71634838,1648966,ransom
104737588,1036375946,581682384,417183658,91623406,1809543,ransom
100778087,1029333363,547730111,414351283,91009690,2000446,ransom
100419340,1025745174,545818355,412907685,90681204,1842322,ransom
89591662,915106631,487311051,368635009,80967235,1387371,ransom
55589877,567767698,302983952,229198469,50336834,956014,ransom
26693115,272513815,145604914,110137379,24195456,526538,ransom
22402221,228804859,122448050,92628533,20336293,383680,ransom
16564370,169004556,90428038,68393494,15036169,394973,ransom
27179085,275982401,147459300,111524950,24552637,448444,ransom
22879152,233578127,125008626,94555897,20773066,359064,ransom
7228886,73724295,39350585,29761101,6544032,331081,ransom
32052217,327329904,174762329,132198522,29034743,497884,ransom
20405735,208348122,111238779,84144150,18482932,437744,ransom
22030827,225924697,120557183,91022983,20032125,384405,ransom
23917020,244042406,130490905,98698429,21688969,491706,ransom
20171896,206049577,110282638,83432672,18311797,360888,ransom
20293251,207256369,110920691,83912254,18423807,300995,ransom
47125176,481363064,256619154,194123514,42632345,1098564,ransom
101186474,1030539792,547917800,414332843,91278171,1875898,ransom
94586116,959237628,509427978,385070664,85075688,2024995,ransom
100762229,1024852314,544675536,411860903,90757505,1974262,ransom
102699591,1048720841,557932696,422060382,92714524,1871330,ransom
99688618,1013547446,538946583,407628848,89698830,3363782,ransom
104204314,1063420897,565645572,427882320,94024057,1939326,ransom
101459675,1032334750,548986454,415096485,91516296,1947456,ransom
103574692,1058107738,563153766,426035247,93542796,1728363,ransom
41550585,424325784,226549488,171375321,37635076,745937,ransom
24984958,255191857,136436436,103217254,22661700,389120,ransom
76778695,784189422,417704562,315981036,69402095,1288136,ransom
95868899,979152811,521165200,394249004,86599446,1449290,ransom
30292656,309296318,165367034,125089474,27481445,556750,ransom
18222775,187210829,99682856,75245822,16549132,341924,ransom
31623769,322920762,172390828,130402426,28643578,519996,ransom
26037070,265921917,142250520,107610437,23627893,459788,ransom
21913498,223716234,119622290,90483766,19877118,379263,ransom
16638893,169871403,90658786,68573818,15065849,475110,ransom
27898936,284944486,152450280,115322796,25320005,343051,ransom
27697601,282863327,151163687,114345982,25114236,661486,ransom
26737126,273069177,146087919,110511632,24266372,419338,ransom
16050853,149696195,79718651,59623052,14368757,424679,ransom
30013654,306403339,163856452,123939019,27237345,506037,ransom
71149124,726684864,387044113,292768720,64326337,1582395,ransom
88211847,900977868,479611042,362816102,79686533,1939045,ransom
101988553,1041800548,554248781,419283691,92083631,2054630,ransom
103462555,1056690219,562286624,425353325,93431890,1744903,ransom
94686054,967270314,514958187,389565144,85543595,1204705,ransom
79005130,806829853,429775725,325103817,71419450,1880263,ransom
101609024,1037882266,552232076,417758115,91749445,1823272,ransom
97094778,991903533,528342285,399694845,87752242,1462821,ransom
15327491,157481935,83631346,63090887,13897786,532633,ransom
21190623,216421642,115626837,87466584,19208089,335068,ransom
14382460,146837913,78495740,59378124,13040886,398923,ransom
43601482,445407792,237910163,179975553,39512488,722050,ransom
34296855,350150296,186940063,141402341,31067409,705838,ransom
23996866,245063451,130803253,98947255,21727163,489912,ransom
23339519,238310010,127413606,96378964,21171051,485043,ransom
42750020,436697205,233131397,176361223,38720074,912451,ransom
46680359,476796402,254917574,192839346,42340731,880515,ransom
53450915,545991890,291378998,233523477,48403109,1125740,ransom
47991009,490173003,261896041,198117806,43506102,712537,ransom
13580176,138639388,74239570,56156599,12333293,440670,ransom
32145433,328284617,175216135,132538984,29114301,859776,ransom
43216511,441395816,235364824,178046611,39097474,640219,ransom
17915487,182929554,97797717,73977872,16249924,499189,ransom
30300005,309465309,165142659,124924802,27430317,364866,ransom
13879927,141709945,75852004,57378203,12600224,507532,ransom
30122685,307680657,164392242,124357703,27306373,420910,ransom
42039202,430479379,229936820,173775725,38184700,845567,ransom
18813199,190508137,101684985,76899711,16946751,378867,ransom
30662551,313158146,167631625,126807931,27843773,409208,ransom
21338634,217887087,116616192,88214841,19371287,616380,ransom
27886181,284846687,152120163,115075602,25265653,446514,ransom
37702151,385020983,205713576,155613136,34179135,639130,ransom
19979086,203761719,108948797,82395091,18123525,481425,ransom
30545819,311919160,166528870,125966280,27670628,532385,ransom
36396368,371724726,198518669,150170623,32978546,603050,ransom
20370020,208001589,111302315,84196327,18490890,391215,ransom
16353542,167011256,89237982,67504887,14822334,541577,ransom
19520883,198668748,106329729,80358983,17768483,494883,ransom
38122853,389442435,208220780,157517107,34578401,748306,ransom
48514727,495571351,264595795,200165403,43949523,974801,ransom
32526511,332191393,177442021,134230788,29477804,456019,ransom
17562800,179290890,95972501,72592790,15949501,422710,ransom
16502069,168514155,90222248,68251444,14983630,313755,ransom
45140604,460983435,246463132,186436541,40946456,681840,ransom
17809957,182918128,97430150,73536705,16181590,580297,ransom
30049694,292422007,155070636,116674143,26658409,540645,ransom
37344834,343319642,179969425,134443918,32353954,820998,ransom
22001809,224694717,120264332,90975591,19974409,376481,ransom
17145436,175040420,93661016,70846485,15562579,488113,ransom
34765055,355126408,189620762,143443502,31494570,434605,ransom
35452610,361958628,193658013,146482349,32183290,475610,ransom
21386581,218342501,116757217,88315498,19401915,489668,ransom
16735116,170896046,91460151,69189004,15192333,402183,ransom
42392389,433037125,231346451,175009630,38423541,646373,ransom
22966333,234503906,125402821,94859215,20833801,295465,ransom
30355577,309998159,165868237,125470327,27554456,547995,ransom
26032425,265862813,142116527,107503272,23610571,523416,ransom
37095911,378897559,202493209,153179336,33635811,842090,ransom
44217385,439104990,234572910,176837381,39959994,761830,ransom
21839643,222919804,119153368,90119884,19811827,523395,ransom
32161129,328368306,175785831,132960693,29222520,458047,ransom
28253409,288503379,154322232,116735051,25637636,528424,ransom
22229090,228094828,121525847,91762464,20184632,501973,ransom
27491391,280773979,150180284,113604729,24948069,455099,ransom
21622159,220829514,118251562,89452774,19639099,434227,ransom
17678659,180577508,96530704,73024067,16030894,442704,ransom
34500156,352385589,188134841,142323906,31246751,381532,ransom
34783006,355280625,189657650,143470665,31504292,682018,ransom
46284616,472778791,252789669,191230014,41990163,672955,ransom
14383256,146851106,78636235,59481955,13064154,375174,ransom
22036363,225045107,120377222,91060145,19994953,441697,ransom
32110651,328023370,175523636,132784344,29146842,527637,ransom
23672288,241762957,129379622,97870292,21488383,534955,ransom
36109070,368796819,196986612,149014267,32724661,631310,ransom
41881429,427720927,228363847,172746656,37938625,691673,ransom
25803458,263559003,141058502,106708965,23426149,389467,ransom
15489035,158170872,84638927,64025923,14057723,403580,ransom
25101123,256382576,137125676,103731877,22773419,362072,ransom
34277063,350055922,186838148,141334721,31040213,713991,ransom
53338569,544777326,290902175,220056620,48324303,882675,ransom
41174525,421647509,224836757,169922551,37346387,962152,ransom
49130179,501890571,267992170,202734034,44507776,769222,ransom
27904563,285010466,152509872,115368682,25329780,550352,ransom
51721372,528280081,282255221,213520855,46884408,785644,ransom
33848852,345671338,184832508,139817676,30704050,816849,ransom
47547380,485716267,259487772,196300303,43096054,752400,ransom
37001972,377919172,202151880,152919423,33578559,505968,ransom
33880991,344433258,183805281,139020018,30587595,756341,ransom
58164848,594178945,317205601,239966863,52687862,862189,ransom
31740565,324093477,172952233,130827248,28736717,620995,ransom
21373187,218264235,116868315,88407314,19412860,378829,ransom
43044959,439597614,234248556,177197733,38919084,756673,ransom
35311483,360422696,192398954,145525247,31983737,427413,ransom
31751810,324201058,173384849,131151233,28810736,517467,ransom
14194675,144909729,77586920,58687698,12890021,124265,ransom
11468,58656,33403,24837,4985,1896,ransom
7286700,74380567,39872589,30163327,6621494,341655,ransom
31228082,318315852,170341795,128798015,28381585,505357,ransom
18531236,190348507,101338063,76494236,16825568,370354,ransom
29872010,305105097,163038024,123330469,27083601,543524,ransom
48547941,495870828,264694054,200232744,43973357,838948,ransom
57134607,583547969,311459348,235616584,51745792,846869,ransom
34219077,349471303,186815565,141316017,31034685,678254,ransom
23705859,242128121,129600069,98043221,21523489,600179,ransom
78712416,804115426,428548363,324200759,71179567,948549,ransom
24210478,247123243,132258672,100045404,21985312,517764,ransom
23248971,237486429,127123126,96168696,21107779,445213,ransom
33193274,339051778,180958772,136892012,30056000,492033,ransom
48518068,495516790,264596238,200155132,43957364,918369,ransom
59744661,610220640,325394866,246150159,54057912,821116,ransom
37032667,378109262,201864897,152696019,33544249,739021,ransom
62443290,637763988,340020260,257212681,56490554,989510,ransom
45121400,460853036,246252276,186278803,40909118,716722,ransom
39153665,399885016,213486999,161493365,35466139,873117,ransom
49199930,502553596,268466561,203089575,44594458,615027,ransom
24176406,246897658,132212400,100015049,21960799,380573,ransom
28880186,295998631,157856101,119249601,26222316,530713,ransom
28334984,289333754,154749357,117054691,25712787,709842,ransom
64473168,645976816,344357704,259873545,58222861,965117,ransom
26525400,270696507,144427510,109231291,24024176,635508,ransom
33145150,338387346,180717263,136686693,30048215,528655,ransom
35615759,363757085,194090947,146823855,32241923,587054,ransom
32306429,329974966,176579757,133575862,29329846,533654,ransom
18816284,192089691,102761379,77725730,17079442,337534,ransom
30856588,315095749,168330964,127335211,27966109,607551,ransom
37972163,387901078,207286259,156810202,34424672,611414,ransom
31147661,318127437,169892947,128516891,28221867,373922,ransom
23852863,243518821,130212136,98500146,21639222,477517,ransom
33804032,345241428,184780734,139777859,30692791,432100,ransom
21953134,224137773,119957363,90736662,19931602,433474,ransom
29501274,301200930,161085629,121845516,26769629,375381,ransom
18599112,183436891,97471037,73379250,16672863,560893,ransom
45222605,452873975,240555015,181549466,40572103,728916,ransom
45055359,458973205,244874958,185201171,40748986,1075454,ransom
54961500,562545299,299740352,226587460,49776528,748461,ransom
21893226,219435217,117129794,88386158,19771618,559489,ransom
18947908,193467113,103478702,78279134,17191323,380354,ransom
35913528,366872861,196201027,148422967,32581630,336141,ransom
18845343,192430270,102943889,77870150,17103175,566584,ransom
32781532,334845207,179118507,135499516,29747381,507237,ransom
44347383,452900130,241714992,182844754,40160657,691129,ransom
25984337,265294634,142036634,107444417,23600927,418700,ransom
19306213,197156374,105455365,79772102,15370306,367209,ransom
22744989,208037583,111001515,83966293,18441997,507794,ransom
32780070,334820496,178773607,135237934,29694493,314737,ransom
34335046,350642552,187462050,141804645,31142580,532007,ransom
21978251,224404743,119951457,90744434,19930568,525947,ransom
45244845,460579700,245770584,185901390,40878119,857479,ransom
47555896,485763068,259351588,196196184,43076262,665430,ransom
25987434,265425568,141820187,107284246,23554979,693182,ransom
56940112,581645470,310645025,234999335,51595365,741882,ransom
26094984,266437792,142529913,107822967,23683679,504892,ransom
33684593,344941309,183874967,138916785,30556688,464900,ransom
16055123,163901703,87685490,66324606,14571213,372666,ransom
29527069,301586408,161428270,122117662,26810521,509808,ransom
17165393,175301239,93766116,70931121,15573257,344121,ransom
30713500,313687876,167523855,126727623,27828277,492418,ransom
39425516,402008685,214904737,162506414,35804632,631657,ransom
42761908,436821272,233265800,176467901,38741585,1243786,ransom
64414641,658035619,350898314,265455391,58279439,784434,ransom
21742120,221922381,118639107,89732019,19725436,374900,ransom
19286545,196934913,105398111,79728258,17508182,553752,ransom
17284986,176515654,94503991,71487243,15697603,290197,ransom
50498763,515817681,275638884,208514101,45783235,794412,ransom
56725130,579418126,309700389,234282790,51441394,1026083,ransom
30675655,313314374,167389817,126625960,27801547,604598,ransom
25027220,255584787,136450993,103220982,22668809,365259,ransom
27643755,282393818,150744425,114038740,25032489,495217,ransom
32676545,333748827,178452628,134992952,29641232,454578,ransom
30986211,316411457,169212491,127999387,28111007,516781,ransom
26407783,270773289,144270124,108968035,23963988,422427,ransom
24679007,251988279,134843223,101997902,22404022,425353,ransom
28049867,286458393,153091025,115806600,25429137,449565,ransom
24301472,248179683,132835301,100485290,22062666,319435,ransom
34788752,355367655,189886814,143645627,31537010,635293,ransom
72203122,737589679,392859367,297199309,65257905,1329403,ransom
99594229,1017219695,541371275,409536539,89950928,1737082,ransom
81932753,836776182,446101226,337466268,74111191,956521,ransom
80055914,856602791,428141120,344042636,72103000,1703551,ransom
89517786,965881984,486999447,412578135,80921565,1394211,ransom
78671709,803194716,428779104,324334592,71270918,1296623,ransom
94911630,969529305,516316682,390594311,85766563,1605632,ransom
92030005,940074632,500569305,378681078,83158498,1824997,ransom
99448993,1015871473,540498304,408885521,89789915,1718725,ransom
100693215,1028605898,547501881,414188099,90949210,1512880,ransom
92275617,942601236,501883872,379674377,83372570,1871009,ransom
89573265,915002195,486755090,368232845,80862560,2296047,ransom
97904765,999990375,532075651,402505835,88408466,1811962,ransom
108355629,1108039541,589111804,445507685,102386634,1847669,ransom
103382337,1056085933,561848348,425041834,93333122,1892307,ransom
87766782,896554340,477690482,361373789,79356770,1848238,ransom
91291921,932523126,496602878,375674309,82500964,1796936,ransom
101539581,1037257573,551831092,417465024,91670364,2114897,ransom
105358325,1076245325,572664901,433218060,95132327,1849074,ransom
99006658,1011398375,538075609,407061151,89380951,1887546,ransom
76152908,777728273,414333207,313434432,68834732,924400,ransom
30538593,291493651,152973174,114448071,27132533,1548459,ransom
84102816,820484285,434454881,326635944,75420025,1893465,ransom
91400059,930428971,495155741,374458591,82484401,2037113,ransom
91583848,931410075,495738171,374749922,82792872,2065273,ransom
97948196,995603503,529773048,400464528,88531582,1910863,ransom
101018750,1027807614,546785938,413541279,91060108,2066829,ransom
97405392,975089193,516344685,390344100,86648442,2164708,ransom
104416494,1066437801,567529248,429327349,94299149,1749172,ransom
102415285,1046023546,556587885,421049970,92480293,1888710,ransom
98114052,1002229041,533323365,403459279,88601183,1773738,ransom
102278907,1044734821,555946930,420570467,92359700,1747573,ransom
102187911,1041954631,554315665,419296709,92168597,1772236,ransom
100804708,1029611218,547851746,414440815,91022870,1831430,ransom
98372033,1004784131,534538149,404372772,88806875,2026481,ransom
103412674,1056101846,561784221,424964264,93354847,1927802,ransom
105701957,1079605459,574371158,434504122,95431097,1773480,ransom
101738477,1038767806,552733138,418104909,91875604,1699960,ransom
103417335,1056273481,561990553,425136469,93376538,1799451,ransom
100336508,1025790618,545331698,412365526,90609979,1957396,ransom
96532552,980310352,521666105,394347043,87203548,1926943,ransom
100810228,1024519817,544895709,435526809,95895206,2072539,ransom
95541571,969041310,514902513,389518573,85659381,2071954,ransom
101291623,1034443941,550495502,416430172,91475590,1867625,ransom
105319166,1075574229,572351588,432966904,95108731,1583528,ransom
101462215,1036232765,551299573,417043258,91603810,1851101,ransom
101112711,1032735865,549523181,415712093,91301191,1987688,ransom
97507926,995811065,529991656,400925748,88063234,1824038,ransom
96965945,990448026,527285924,398890895,87594574,1839564,ransom
101392317,1035646783,550956032,416792351,91535291,1907027,ransom
104461954,1066956620,567648919,429415662,94315924,1855654,ransom
96716740,987741108,525656516,397646212,87346637,1987970,ransom
97227875,990106683,526418401,398184032,87547630,1641709,ransom
106181458,1084487414,577058375,436535265,95880122,1744908,ransom
94253036,962529340,512377743,387593480,85143924,1734387,ransom
106479028,1087568450,578663248,437750984,96139036,1774311,ransom
73893970,754769862,402663187,304599957,66895217,1349160,ransom
77172888,789338388,420322732,317806956,69818417,1458899,ransom
72265560,737336361,393037083,297303441,65338764,1894057,ransom
104466565,1067102383,567686582,429454668,94309831,1913972,ransom
93367067,953691800,507442914,383877392,84308913,1885516,ransom
100605554,1027697064,546800074,413659220,90842197,1899485,ransom
101792983,1039618314,553130521,418427845,91911160,1795247,ransom
101000693,1018691663,541355782,408922942,90931322,2103603,ransom
100238981,1023734082,544711921,412054622,90522163,2021912,ransom
101655692,1038264536,552409622,417881592,91796393,1958441,ransom
102609395,1048019546,557557374,421783499,92635581,2018574,ransom
105055438,1072909159,570911829,431882317,94865205,1748851,ransom
98042532,1001151195,532757136,402999292,88545473,1803949,ransom
101003462,1031518127,548825569,415167070,91201606,1868787,ransom
99275014,1013920474,539543104,408151815,89646029,1908983,ransom
100220982,1023699452,544651888,412016070,90493085,1550854,ransom
80575692,822904183,437981568,331313494,72781054,1656032,ransom
95753444,978077781,520293534,393600079,86439646,2027726,ransom
104821792,1070690746,569765970,431026409,94656125,1777343,ransom
98906081,1011390605,537876407,406739239,89346382,1761244,ransom
59685771,609477375,325112131,245930726,54023064,1449562,ransom
90982203,926316745,492509279,372525369,81921808,1820261,ransom
100590500,1027444934,546649694,413532312,90820349,1803781,ransom
103750399,1059862717,563845573,426554541,93660507,1819780,ransom
